Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-08	15	0	0.0	0	0.0	0	0
2020-06-19	16	1	6.2	0	0.0	0	0
2020-04-28	19	5	26.3	5	26.3	5	100.0
2020-05-17	16	1	6.2	1	6.2	1	100.0
2020-08-17	21	10	47.6	1	4.8	1	100.0
2020-06-03	16	1	6.2	0	0.0	0	0
2020-06-24	16	1	6.2	1	6.2	1	100.0
2020-06-18	15	0	0.0	0	0.0	0	0
2020-07-10	15	0	0.0	0	0.0	0	0
2020-07-31	15	1	6.7	0	0.0	0	0
2020-07-03	15	0	0.0	0	0.0	0	0
2020-07-23	15	0	0.0	0	0.0	0	0
